"LatestDataTable" "ResourceID" "Subject" "Title" "Description" "Notes" "Caveats" "Source" "SourceURL" "Frequency" "Var1" "Var2" "Var3" "Var4" "Var5" "Var6"
"1" "" "CPACT6" "Activity" "Fuel supply volumes" "Z Energy monthly fuel supply volumes" NA NA "Z Energy" "https://www.nzx.com/companies/ZEL/announcements" "Monthly" "Fuel type" NA NA NA NA NA
"ResourceID" "Geo" "GeoUnit" "Duration" "Period" "Label1" "Label2" "Label3" "Label4" "Label5" "Label6" "Value" "Unit" "Measure" "NullReason" "Multiplier" "Status"
"1005" "CPTRA1" NA NA "P1D" 2018-10-01 "Total" "Actual" NA NA NA NA 18794 "Number" "Border crossings - arrivals" NA "0" NA
"1006" "CPTRA1" NA NA "P1D" 2018-10-02 "Total" "Actual" NA NA NA NA 19614 "Number" "Border crossings - arrivals" NA "0" NA
"1007" "CPTRA1" NA NA "P1D" 2018-10-03 "Total" "Actual" NA NA NA NA 17286 "Number" "Border crossings - arrivals" NA "0" NA
"1008" "CPTRA1" NA NA "P1D" 2018-10-04 "Total" "Actual" NA NA NA NA 18758 "Number" "Border crossings - arrivals" NA "0" NA
"1009" "CPTRA1" NA NA "P1D" 2018-10-05 "Total" "Actual" NA NA NA NA 18810 "Number" "Border crossings - arrivals" NA "0" NA
"1010" "CPTRA1" NA NA "P1D" 2018-10-06 "Total" "Actual" NA NA NA NA 19725 "Number" "Border crossings - arrivals" NA "0" NA
"1011" "CPTRA1" NA NA "P1D" 2018-10-07 "Total" "Actual" NA NA NA NA 22242 "Number" "Border crossings - arrivals" NA "0" NA
"1012" "CPTRA1" NA NA "P1D" 2018-10-08 "Total" "Actual" NA NA NA NA 18157 "Number" "Border crossings - arrivals" NA "0" NA
"1013" "CPTRA1" NA NA "P1D" 2018-10-09 "Total" "Actual" NA NA NA NA 19558 "Number" "Border crossings - arrivals" NA "0" NA
"1014" "CPTRA1" NA NA "P1D" 2018-10-10 "Total" "Actual" NA NA NA NA 19333 "Number" "Border crossings - arrivals" NA "0" NA
"1015" "CPTRA1" NA NA "P1D" 2018-10-11 "Total" "Actual" NA NA NA NA 20812 "Number" "Border crossings - arrivals" NA "0" NA
"1016" "CPTRA1" NA NA "P1D" 2018-10-12 "Total" "Actual" NA NA NA NA 20277 "Number" "Border crossings - arrivals" NA "0" NA
"1017" "CPTRA1" NA NA "P1D" 2018-10-13 "Total" "Actual" NA NA NA NA 22341 "Number" "Border crossings - arrivals" NA "0" NA
"1018" "CPTRA1" NA NA "P1D" 2018-10-14 "Total" "Actual" NA NA NA NA 23589 "Number" "Border crossings - arrivals" NA "0" NA
"1019" "CPTRA1" NA NA "P1D" 2018-10-15 "Total" "Actual" NA NA NA NA 19281 "Number" "Border crossings - arrivals" NA "0" NA
"1020" "CPTRA1" NA NA "P1D" 2018-10-16 "Total" "Actual" NA NA NA NA 20538 "Number" "Border crossings - arrivals" NA "0" NA
"1021" "CPTRA1" NA NA "P1D" 2018-10-17 "Total" "Actual" NA NA NA NA 18315 "Number" "Border crossings - arrivals" NA "0" NA
"1022" "CPTRA1" NA NA "P1D" 2018-10-18 "Total" "Actual" NA NA NA NA 24220 "Number" "Border crossings - arrivals" NA "0" NA
"1023" "CPTRA1" NA NA "P1D" 2018-10-19 "Total" "Actual" NA NA NA NA 20379 "Number" "Border crossings - arrivals" NA "0" NA
"1024" "CPTRA1" NA NA "P1D" 2018-10-20 "Total" "Actual" NA NA NA NA 20742 "Number" "Border crossings - arrivals" NA "0" NA
"1025" "CPTRA1" NA NA "P1D" 2018-10-21 "Total" "Actual" NA NA NA NA 21661 "Number" "Border crossings - arrivals" NA "0" NA
"1026" "CPTRA1" NA NA "P1D" 2018-10-22 "Total" "Actual" NA NA NA NA 19724 "Number" "Border crossings - arrivals" NA "0" NA
"1027" "CPTRA1" NA NA "P1D" 2018-10-23 "Total" "Actual" NA NA NA NA 19438 "Number" "Border crossings - arrivals" NA "0" NA
"1028" "CPTRA1" NA NA "P1D" 2018-10-24 "Total" "Actual" NA NA NA NA 18902 "Number" "Border crossings - arrivals" NA "0" NA
"1029" "CPTRA1" NA NA "P1D" 2018-10-25 "Total" "Actual" NA NA NA NA 18632 "Number" "Border crossings - arrivals" NA "0" NA
"1030" "CPTRA1" NA NA "P1D" 2018-10-26 "Total" "Actual" NA NA NA NA 18637 "Number" "Border crossings - arrivals" NA "0" NA
"1031" "CPTRA1" NA NA "P1D" 2018-10-27 "Total" "Actual" NA NA NA NA 21567 "Number" "Border crossings - arrivals" NA "0" NA
"1032" "CPTRA1" NA NA "P1D" 2018-10-28 "Total" "Actual" NA NA NA NA 20269 "Number" "Border crossings - arrivals" NA "0" NA
"1033" "CPTRA1" NA NA "P1D" 2018-10-29 "Total" "Actual" NA NA NA NA 20044 "Number" "Border crossings - arrivals" NA "0" NA
"1034" "CPTRA1" NA NA "P1D" 2018-10-30 "Total" "Actual" NA NA NA NA 20530 "Number" "Border crossings - arrivals" NA "0" NA
"1035" "CPTRA1" NA NA "P1D" 2018-10-31 "Total" "Actual" NA NA NA NA 18503 "Number" "Border crossings - arrivals" NA "0" NA
"1036" "CPTRA1" NA NA "P1D" 2018-11-01 "Total" "Actual" NA NA NA NA 19451 "Number" "Border crossings - arrivals" NA "0" NA
"1037" "CPTRA1" NA NA "P1D" 2018-11-02 "Total" "Actual" NA NA NA NA 22726 "Number" "Border crossings - arrivals" NA "0" NA
"1038" "CPTRA1" NA NA "P1D" 2018-11-03 "Total" "Actual" NA NA NA NA 22683 "Number" "Border crossings - arrivals" NA "0" NA
"1039" "CPTRA1" NA NA "P1D" 2018-11-04 "Total" "Actual" NA NA NA NA 21233 "Number" "Border crossings - arrivals" NA "0" NA
"1040" "CPTRA1" NA NA "P1D" 2018-11-05 "Total" "Actual" NA NA NA NA 20008 "Number" "Border crossings - arrivals" NA "0" NA
"1041" "CPTRA1" NA NA "P1D" 2018-11-06 "Total" "Actual" NA NA NA NA 20310 "Number" "Border crossings - arrivals" NA "0" NA
"1042" "CPTRA1" NA NA "P1D" 2018-11-07 "Total" "Actual" NA NA NA NA 19085 "Number" "Border crossings - arrivals" NA "0" NA
"1043" "CPTRA1" NA NA "P1D" 2018-11-08 "Total" "Actual" NA NA NA NA 19303 "Number" "Border crossings - arrivals" NA "0" NA
"1044" "CPTRA1" NA NA "P1D" 2018-11-09 "Total" "Actual" NA NA NA NA 20546 "Number" "Border crossings - arrivals" NA "0" NA
"1045" "CPTRA1" NA NA "P1D" 2018-11-10 "Total" "Actual" NA NA NA NA 22356 "Number" "Border crossings - arrivals" NA "0" NA
"1046" "CPTRA1" NA NA "P1D" 2018-11-11 "Total" "Actual" NA NA NA NA 20691 "Number" "Border crossings - arrivals" NA "0" NA
"1047" "CPTRA1" NA NA "P1D" 2018-11-12 "Total" "Actual" NA NA NA NA 19856 "Number" "Border crossings - arrivals" NA "0" NA
"1048" "CPTRA1" NA NA "P1D" 2018-11-13 "Total" "Actual" NA NA NA NA 19447 "Number" "Border crossings - arrivals" NA "0" NA
"1049" "CPTRA1" NA NA "P1D" 2018-11-14 "Total" "Actual" NA NA NA NA 21403 "Number" "Border crossings - arrivals" NA "0" NA
"1050" "CPTRA1" NA NA "P1D" 2018-11-15 "Total" "Actual" NA NA NA NA 20157 "Number" "Border crossings - arrivals" NA "0" NA
"1051" "CPTRA1" NA NA "P1D" 2018-11-16 "Total" "Actual" NA NA NA NA 20696 "Number" "Border crossings - arrivals" NA "0" NA
"1052" "CPTRA1" NA NA "P1D" 2018-11-17 "Total" "Actual" NA NA NA NA 23045 "Number" "Border crossings - arrivals" NA "0" NA
"1053" "CPTRA1" NA NA "P1D" 2018-11-18 "Total" "Actual" NA NA NA NA 21589 "Number" "Border crossings - arrivals" NA "0" NA
"1054" "CPTRA1" NA NA "P1D" 2018-11-19 "Total" "Actual" NA NA NA NA 21677 "Number" "Border crossings - arrivals" NA "0" NA
"1055" "CPTRA1" NA NA "P1D" 2018-11-20 "Total" "Actual" NA NA NA NA 20456 "Number" "Border crossings - arrivals" NA "0" NA
"1056" "CPTRA1" NA NA "P1D" 2018-11-21 "Total" "Actual" NA NA NA NA 19410 "Number" "Border crossings - arrivals" NA "0" NA
"1057" "CPTRA1" NA NA "P1D" 2018-11-22 "Total" "Actual" NA NA NA NA 18904 "Number" "Border crossings - arrivals" NA "0" NA
"1058" "CPTRA1" NA NA "P1D" 2018-11-23 "Total" "Actual" NA NA NA NA 20982 "Number" "Border crossings - arrivals" NA "0" NA
"1059" "CPTRA1" NA NA "P1D" 2018-11-24 "Total" "Actual" NA NA NA NA 21135 "Number" "Border crossings - arrivals" NA "0" NA
"1060" "CPTRA1" NA NA "P1D" 2018-11-25 "Total" "Actual" NA NA NA NA 21732 "Number" "Border crossings - arrivals" NA "0" NA
"1061" "CPTRA1" NA NA "P1D" 2018-11-26 "Total" "Actual" NA NA NA NA 20883 "Number" "Border crossings - arrivals" NA "0" NA
"1062" "CPTRA1" NA NA "P1D" 2018-11-27 "Total" "Actual" NA NA NA NA 18474 "Number" "Border crossings - arrivals" NA "0" NA
"1063" "CPTRA1" NA NA "P1D" 2018-11-28 "Total" "Actual" NA NA NA NA 18091 "Number" "Border crossings - arrivals" NA "0" NA
"1064" "CPTRA1" NA NA "P1D" 2018-11-29 "Total" "Actual" NA NA NA NA 18931 "Number" "Border crossings - arrivals" NA "0" NA
"1065" "CPTRA1" NA NA "P1D" 2018-11-30 "Total" "Actual" NA NA NA NA 21681 "Number" "Border crossings - arrivals" NA "0" NA
"1066" "CPTRA1" NA NA "P1D" 2018-12-01 "Total" "Actual" NA NA NA NA 23053 "Number" "Border crossings - arrivals" NA "0" NA
"1067" "CPTRA1" NA NA "P1D" 2018-12-02 "Total" "Actual" NA NA NA NA 21520 "Number" "Border crossings - arrivals" NA "0" NA
"1068" "CPTRA1" NA NA "P1D" 2018-12-03 "Total" "Actual" NA NA NA NA 19646 "Number" "Border crossings - arrivals" NA "0" NA
"1069" "CPTRA1" NA NA "P1D" 2018-12-04 "Total" "Actual" NA NA NA NA 18016 "Number" "Border crossings - arrivals" NA "0" NA
"1070" "CPTRA1" NA NA "P1D" 2018-12-05 "Total" "Actual" NA NA NA NA 17891 "Number" "Border crossings - arrivals" NA "0" NA
"1071" "CPTRA1" NA NA "P1D" 2018-12-06 "Total" "Actual" NA NA NA NA 22347 "Number" "Border crossings - arrivals" NA "0" NA
"1072" "CPTRA1" NA NA "P1D" 2018-12-07 "Total" "Actual" NA NA NA NA 20342 "Number" "Border crossings - arrivals" NA "0" NA
"1073" "CPTRA1" NA NA "P1D" 2018-12-08 "Total" "Actual" NA NA NA NA 20968 "Number" "Border crossings - arrivals" NA "0" NA
"1074" "CPTRA1" NA NA "P1D" 2018-12-09 "Total" "Actual" NA NA NA NA 21964 "Number" "Border crossings - arrivals" NA "0" NA
"1075" "CPTRA1" NA NA "P1D" 2018-12-10 "Total" "Actual" NA NA NA NA 21864 "Number" "Border crossings - arrivals" NA "0" NA
"1076" "CPTRA1" NA NA "P1D" 2018-12-11 "Total" "Actual" NA NA NA NA 21063 "Number" "Border crossings - arrivals" NA "0" NA
"1077" "CPTRA1" NA NA "P1D" 2018-12-12 "Total" "Actual" NA NA NA NA 20285 "Number" "Border crossings - arrivals" NA "0" NA
"1078" "CPTRA1" NA NA "P1D" 2018-12-13 "Total" "Actual" NA NA NA NA 21819 "Number" "Border crossings - arrivals" NA "0" NA
"1079" "CPTRA1" NA NA "P1D" 2018-12-14 "Total" "Actual" NA NA NA NA 26743 "Number" "Border crossings - arrivals" NA "0" NA
"1080" "CPTRA1" NA NA "P1D" 2018-12-15 "Total" "Actual" NA NA NA NA 24198 "Number" "Border crossings - arrivals" NA "0" NA
"1081" "CPTRA1" NA NA "P1D" 2018-12-16 "Total" "Actual" NA NA NA NA 25292 "Number" "Border crossings - arrivals" NA "0" NA
"1082" "CPTRA1" NA NA "P1D" 2018-12-17 "Total" "Actual" NA NA NA NA 22660 "Number" "Border crossings - arrivals" NA "0" NA
"1083" "CPTRA1" NA NA "P1D" 2018-12-18 "Total" "Actual" NA NA NA NA 23237 "Number" "Border crossings - arrivals" NA "0" NA
"1084" "CPTRA1" NA NA "P1D" 2018-12-19 "Total" "Actual" NA NA NA NA 24630 "Number" "Border crossings - arrivals" NA "0" NA
"1085" "CPTRA1" NA NA "P1D" 2018-12-20 "Total" "Actual" NA NA NA NA 25339 "Number" "Border crossings - arrivals" NA "0" NA
"1086" "CPTRA1" NA NA "P1D" 2018-12-21 "Total" "Actual" NA NA NA NA 25757 "Number" "Border crossings - arrivals" NA "0" NA
"1087" "CPTRA1" NA NA "P1D" 2018-12-22 "Total" "Actual" NA NA NA NA 28554 "Number" "Border crossings - arrivals" NA "0" NA
"1088" "CPTRA1" NA NA "P1D" 2018-12-23 "Total" "Actual" NA NA NA NA 27460 "Number" "Border crossings - arrivals" NA "0" NA
"1089" "CPTRA1" NA NA "P1D" 2018-12-24 "Total" "Actual" NA NA NA NA 24529 "Number" "Border crossings - arrivals" NA "0" NA
"1090" "CPTRA1" NA NA "P1D" 2018-12-25 "Total" "Actual" NA NA NA NA 22240 "Number" "Border crossings - arrivals" NA "0" NA
"1091" "CPTRA1" NA NA "P1D" 2018-12-26 "Total" "Actual" NA NA NA NA 23161 "Number" "Border crossings - arrivals" NA "0" NA
"1092" "CPTRA1" NA NA "P1D" 2018-12-27 "Total" "Actual" NA NA NA NA 22609 "Number" "Border crossings - arrivals" NA "0" NA
"1093" "CPTRA1" NA NA "P1D" 2018-12-28 "Total" "Actual" NA NA NA NA 23547 "Number" "Border crossings - arrivals" NA "0" NA
"1094" "CPTRA1" NA NA "P1D" 2018-12-29 "Total" "Actual" NA NA NA NA 23933 "Number" "Border crossings - arrivals" NA "0" NA
"1095" "CPTRA1" NA NA "P1D" 2018-12-30 "Total" "Actual" NA NA NA NA 23978 "Number" "Border crossings - arrivals" NA "0" NA
"1096" "CPTRA1" NA NA "P1D" 2018-12-31 "Total" "Actual" NA NA NA NA 21252 "Number" "Border crossings - arrivals" NA "0" NA
"1097" "CPTRA1" NA NA "P1D" 2019-01-01 "Total" "Actual" NA NA NA NA 20685 "Number" "Border crossings - arrivals" NA "0" NA
"1098" "CPTRA1" NA NA "P1D" 2019-01-02 "Total" "Actual" NA NA NA NA 23565 "Number" "Border crossings - arrivals" NA "0" NA
"1099" "CPTRA1" NA NA "P1D" 2019-01-03 "Total" "Actual" NA NA NA NA 24509 "Number" "Border crossings - arrivals" NA "0" NA
"1100" "CPTRA1" NA NA "P1D" 2019-01-04 "Total" "Actual" NA NA NA NA 23361 "Number" "Border crossings - arrivals" NA "0" NA
"1101" "CPTRA1" NA NA "P1D" 2019-01-05 "Total" "Actual" NA NA NA NA 24769 "Number" "Border crossings - arrivals" NA "0" NA
"1102" "CPTRA1" NA NA "P1D" 2019-01-06 "Total" "Actual" NA NA NA NA 26476 "Number" "Border crossings - arrivals" NA "0" NA
"1103" "CPTRA1" NA NA "P1D" 2019-01-07 "Total" "Actual" NA NA NA NA 23072 "Number" "Border crossings - arrivals" NA "0" NA
"1104" "CPTRA1" NA NA "P1D" 2019-01-08 "Total" "Actual" NA NA NA NA 22772 "Number" "Border crossings - arrivals" NA "0" NA
"1105" "CPTRA1" NA NA "P1D" 2019-01-09 "Total" "Actual" NA NA NA NA 22550 "Number" "Border crossings - arrivals" NA "0" NA
"1106" "CPTRA1" NA NA "P1D" 2019-01-10 "Total" "Actual" NA NA NA NA 23820 "Number" "Border crossings - arrivals" NA "0" NA
"1107" "CPTRA1" NA NA "P1D" 2019-01-11 "Total" "Actual" NA NA NA NA 26652 "Number" "Border crossings - arrivals" NA "0" NA
"1108" "CPTRA1" NA NA "P1D" 2019-01-12 "Total" "Actual" NA NA NA NA 23746 "Number" "Border crossings - arrivals" NA "0" NA
"1109" "CPTRA1" NA NA "P1D" 2019-01-13 "Total" "Actual" NA NA NA NA 24982 "Number" "Border crossings - arrivals" NA "0" NA
"1110" "CPTRA1" NA NA "P1D" 2019-01-14 "Total" "Actual" NA NA NA NA 23053 "Number" "Border crossings - arrivals" NA "0" NA
"1111" "CPTRA1" NA NA "P1D" 2019-01-15 "Total" "Actual" NA NA NA NA 23212 "Number" "Border crossings - arrivals" NA "0" NA
"1112" "CPTRA1" NA NA "P1D" 2019-01-16 "Total" "Actual" NA NA NA NA 22288 "Number" "Border crossings - arrivals" NA "0" NA
"1113" "CPTRA1" NA NA "P1D" 2019-01-17 "Total" "Actual" NA NA NA NA 23361 "Number" "Border crossings - arrivals" NA "0" NA
"1114" "CPTRA1" NA NA "P1D" 2019-01-18 "Total" "Actual" NA NA NA NA 26262 "Number" "Border crossings - arrivals" NA "0" NA
"1115" "CPTRA1" NA NA "P1D" 2019-01-19 "Total" "Actual" NA NA NA NA 24096 "Number" "Border crossings - arrivals" NA "0" NA
"1116" "CPTRA1" NA NA "P1D" 2019-01-20 "Total" "Actual" NA NA NA NA 24462 "Number" "Border crossings - arrivals" NA "0" NA
"1117" "CPTRA1" NA NA "P1D" 2019-01-21 "Total" "Actual" NA NA NA NA 23919 "Number" "Border crossings - arrivals" NA "0" NA
"1118" "CPTRA1" NA NA "P1D" 2019-01-22 "Total" "Actual" NA NA NA NA 22337 "Number" "Border crossings - arrivals" NA "0" NA
"1119" "CPTRA1" NA NA "P1D" 2019-01-23 "Total" "Actual" NA NA NA NA 22781 "Number" "Border crossings - arrivals" NA "0" NA
"1120" "CPTRA1" NA NA "P1D" 2019-01-24 "Total" "Actual" NA NA NA NA 25020 "Number" "Border crossings - arrivals" NA "0" NA
"1121" "CPTRA1" NA NA "P1D" 2019-01-25 "Total" "Actual" NA NA NA NA 24785 "Number" "Border crossings - arrivals" NA "0" NA
"1122" "CPTRA1" NA NA "P1D" 2019-01-26 "Total" "Actual" NA NA NA NA 25259 "Number" "Border crossings - arrivals" NA "0" NA
"1123" "CPTRA1" NA NA "P1D" 2019-01-27 "Total" "Actual" NA NA NA NA 23167 "Number" "Border crossings - arrivals" NA "0" NA
"1124" "CPTRA1" NA NA "P1D" 2019-01-28 "Total" "Actual" NA NA NA NA 22490 "Number" "Border crossings - arrivals" NA "0" NA
"1125" "CPTRA1" NA NA "P1D" 2019-01-29 "Total" "Actual" NA NA NA NA 21821 "Number" "Border crossings - arrivals" NA "0" NA
"1126" "CPTRA1" NA NA "P1D" 2019-01-30 "Total" "Actual" NA NA NA NA 20767 "Number" "Border crossings - arrivals" NA "0" NA
"1127" "CPTRA1" NA NA "P1D" 2019-01-31 "Total" "Actual" NA NA NA NA 22357 "Number" "Border crossings - arrivals" NA "0" NA
"1128" "CPTRA1" NA NA "P1D" 2019-02-01 "Total" "Actual" NA NA NA NA 22823 "Number" "Border crossings - arrivals" NA "0" NA
"1129" "CPTRA1" NA NA "P1D" 2019-02-02 "Total" "Actual" NA NA NA NA 23963 "Number" "Border crossings - arrivals" NA "0" NA
"1130" "CPTRA1" NA NA "P1D" 2019-02-03 "Total" "Actual" NA NA NA NA 23121 "Number" "Border crossings - arrivals" NA "0" NA
"1131" "CPTRA1" NA NA "P1D" 2019-02-04 "Total" "Actual" NA NA NA NA 22370 "Number" "Border crossings - arrivals" NA "0" NA
"1132" "CPTRA1" NA NA "P1D" 2019-02-05 "Total" "Actual" NA NA NA NA 21908 "Number" "Border crossings - arrivals" NA "0" NA
"1133" "CPTRA1" NA NA "P1D" 2019-02-06 "Total" "Actual" NA NA NA NA 25266 "Number" "Border crossings - arrivals" NA "0" NA
"1134" "CPTRA1" NA NA "P1D" 2019-02-07 "Total" "Actual" NA NA NA NA 25235 "Number" "Border crossings - arrivals" NA "0" NA
"1135" "CPTRA1" NA NA "P1D" 2019-02-08 "Total" "Actual" NA NA NA NA 22813 "Number" "Border crossings - arrivals" NA "0" NA
"1136" "CPTRA1" NA NA "P1D" 2019-02-09 "Total" "Actual" NA NA NA NA 25145 "Number" "Border crossings - arrivals" NA "0" NA
"1137" "CPTRA1" NA NA "P1D" 2019-02-10 "Total" "Actual" NA NA NA NA 24589 "Number" "Border crossings - arrivals" NA "0" NA
"1138" "CPTRA1" NA NA "P1D" 2019-02-11 "Total" "Actual" NA NA NA NA 24690 "Number" "Border crossings - arrivals" NA "0" NA
"1139" "CPTRA1" NA NA "P1D" 2019-02-12 "Total" "Actual" NA NA NA NA 20584 "Number" "Border crossings - arrivals" NA "0" NA
"1140" "CPTRA1" NA NA "P1D" 2019-02-13 "Total" "Actual" NA NA NA NA 20420 "Number" "Border crossings - arrivals" NA "0" NA
"1141" "CPTRA1" NA NA "P1D" 2019-02-14 "Total" "Actual" NA NA NA NA 21672 "Number" "Border crossings - arrivals" NA "0" NA
"1142" "CPTRA1" NA NA "P1D" 2019-02-15 "Total" "Actual" NA NA NA NA 23834 "Number" "Border crossings - arrivals" NA "0" NA
"1143" "CPTRA1" NA NA "P1D" 2019-02-16 "Total" "Actual" NA NA NA NA 22644 "Number" "Border crossings - arrivals" NA "0" NA
"1144" "CPTRA1" NA NA "P1D" 2019-02-17 "Total" "Actual" NA NA NA NA 20765 "Number" "Border crossings - arrivals" NA "0" NA
"1145" "CPTRA1" NA NA "P1D" 2019-02-18 "Total" "Actual" NA NA NA NA 22992 "Number" "Border crossings - arrivals" NA "0" NA
"1146" "CPTRA1" NA NA "P1D" 2019-02-19 "Total" "Actual" NA NA NA NA 19667 "Number" "Border crossings - arrivals" NA "0" NA
"1147" "CPTRA1" NA NA "P1D" 2019-02-20 "Total" "Actual" NA NA NA NA 19519 "Number" "Border crossings - arrivals" NA "0" NA
"1148" "CPTRA1" NA NA "P1D" 2019-02-21 "Total" "Actual" NA NA NA NA 20435 "Number" "Border crossings - arrivals" NA "0" NA
"1149" "CPTRA1" NA NA "P1D" 2019-02-22 "Total" "Actual" NA NA NA NA 21830 "Number" "Border crossings - arrivals" NA "0" NA
"1150" "CPTRA1" NA NA "P1D" 2019-02-23 "Total" "Actual" NA NA NA NA 21167 "Number" "Border crossings - arrivals" NA "0" NA
"1151" "CPTRA1" NA NA "P1D" 2019-02-24 "Total" "Actual" NA NA NA NA 19646 "Number" "Border crossings - arrivals" NA "0" NA
"1152" "CPTRA1" NA NA "P1D" 2019-02-25 "Total" "Actual" NA NA NA NA 21658 "Number" "Border crossings - arrivals" NA "0" NA
"1153" "CPTRA1" NA NA "P1D" 2019-02-26 "Total" "Actual" NA NA NA NA 22126 "Number" "Border crossings - arrivals" NA "0" NA
"1154" "CPTRA1" NA NA "P1D" 2019-02-27 "Total" "Actual" NA NA NA NA 18346 "Number" "Border crossings - arrivals" NA "0" NA
"1155" "CPTRA1" NA NA "P1D" 2019-02-28 "Total" "Actual" NA NA NA NA 20323 "Number" "Border crossings - arrivals" NA "0" NA
"1156" "CPTRA1" NA NA "P1D" 2019-03-01 "Total" "Actual" NA NA NA NA 21991 "Number" "Border crossings - arrivals" NA "0" NA
"1157" "CPTRA1" NA NA "P1D" 2019-03-02 "Total" "Actual" NA NA NA NA 21177 "Number" "Border crossings - arrivals" NA "0" NA
"1158" "CPTRA1" NA NA "P1D" 2019-03-03 "Total" "Actual" NA NA NA NA 20665 "Number" "Border crossings - arrivals" NA "0" NA
"1159" "CPTRA1" NA NA "P1D" 2019-03-04 "Total" "Actual" NA NA NA NA 21954 "Number" "Border crossings - arrivals" NA "0" NA
"1160" "CPTRA1" NA NA "P1D" 2019-03-05 "Total" "Actual" NA NA NA NA 17809 "Number" "Border crossings - arrivals" NA "0" NA
"1161" "CPTRA1" NA NA "P1D" 2019-03-06 "Total" "Actual" NA NA NA NA 17504 "Number" "Border crossings - arrivals" NA "0" NA
"1162" "CPTRA1" NA NA "P1D" 2019-03-07 "Total" "Actual" NA NA NA NA 19438 "Number" "Border crossings - arrivals" NA "0" NA
"1163" "CPTRA1" NA NA "P1D" 2019-03-08 "Total" "Actual" NA NA NA NA 20639 "Number" "Border crossings - arrivals" NA "0" NA
"1164" "CPTRA1" NA NA "P1D" 2019-03-09 "Total" "Actual" NA NA NA NA 19901 "Number" "Border crossings - arrivals" NA "0" NA
"1165" "CPTRA1" NA NA "P1D" 2019-03-10 "Total" "Actual" NA NA NA NA 20787 "Number" "Border crossings - arrivals" NA "0" NA
"1166" "CPTRA1" NA NA "P1D" 2019-03-11 "Total" "Actual" NA NA NA NA 19093 "Number" "Border crossings - arrivals" NA "0" NA
"1167" "CPTRA1" NA NA "P1D" 2019-03-12 "Total" "Actual" NA NA NA NA 15991 "Number" "Border crossings - arrivals" NA "0" NA
"1168" "CPTRA1" NA NA "P1D" 2019-03-13 "Total" "Actual" NA NA NA NA 19887 "Number" "Border crossings - arrivals" NA "0" NA
"1169" "CPTRA1" NA NA "P1D" 2019-03-14 "Total" "Actual" NA NA NA NA 17023 "Number" "Border crossings - arrivals" NA "0" NA
"1170" "CPTRA1" NA NA "P1D" 2019-03-15 "Total" "Actual" NA NA NA NA 19298 "Number" "Border crossings - arrivals" NA "0" NA
"1171" "CPTRA1" NA NA "P1D" 2019-03-16 "Total" "Actual" NA NA NA NA 20141 "Number" "Border crossings - arrivals" NA "0" NA
"1172" "CPTRA1" NA NA "P1D" 2019-03-17 "Total" "Actual" NA NA NA NA 20320 "Number" "Border crossings - arrivals" NA "0" NA
"1173" "CPTRA1" NA NA "P1D" 2019-03-18 "Total" "Actual" NA NA NA NA 19103 "Number" "Border crossings - arrivals" NA "0" NA
"1174" "CPTRA1" NA NA "P1D" 2019-03-19 "Total" "Actual" NA NA NA NA 16999 "Number" "Border crossings - arrivals" NA "0" NA
"1175" "CPTRA1" NA NA "P1D" 2019-03-20 "Total" "Actual" NA NA NA NA 16804 "Number" "Border crossings - arrivals" NA "0" NA
"1176" "CPTRA1" NA NA "P1D" 2019-03-21 "Total" "Actual" NA NA NA NA 16923 "Number" "Border crossings - arrivals" NA "0" NA
"1177" "CPTRA1" NA NA "P1D" 2019-03-22 "Total" "Actual" NA NA NA NA 18744 "Number" "Border crossings - arrivals" NA "0" NA
"1178" "CPTRA1" NA NA "P1D" 2019-03-23 "Total" "Actual" NA NA NA NA 19139 "Number" "Border crossings - arrivals" NA "0" NA
"1179" "CPTRA1" NA NA "P1D" 2019-03-24 "Total" "Actual" NA NA NA NA 17960 "Number" "Border crossings - arrivals" NA "0" NA
"1180" "CPTRA1" NA NA "P1D" 2019-03-25 "Total" "Actual" NA NA NA NA 18828 "Number" "Border crossings - arrivals" NA "0" NA
"1181" "CPTRA1" NA NA "P1D" 2019-03-26 "Total" "Actual" NA NA NA NA 15323 "Number" "Border crossings - arrivals" NA "0" NA
"1182" "CPTRA1" NA NA "P1D" 2019-03-27 "Total" "Actual" NA NA NA NA 14834 "Number" "Border crossings - arrivals" NA "0" NA
"1183" "CPTRA1" NA NA "P1D" 2019-03-28 "Total" "Actual" NA NA NA NA 16399 "Number" "Border crossings - arrivals" NA "0" NA
"1184" "CPTRA1" NA NA "P1D" 2019-03-29 "Total" "Actual" NA NA NA NA 20771 "Number" "Border crossings - arrivals" NA "0" NA
"1185" "CPTRA1" NA NA "P1D" 2019-03-30 "Total" "Actual" NA NA NA NA 17649 "Number" "Border crossings - arrivals" NA "0" NA
"1186" "CPTRA1" NA NA "P1D" 2019-03-31 "Total" "Actual" NA NA NA NA 18487 "Number" "Border crossings - arrivals" NA "0" NA
"1187" "CPTRA1" NA NA "P1D" 2019-04-01 "Total" "Actual" NA NA NA NA 16351 "Number" "Border crossings - arrivals" NA "0" NA
"1188" "CPTRA1" NA NA "P1D" 2019-04-02 "Total" "Actual" NA NA NA NA 14962 "Number" "Border crossings - arrivals" NA "0" NA
"1189" "CPTRA1" NA NA "P1D" 2019-04-03 "Total" "Actual" NA NA NA NA 14233 "Number" "Border crossings - arrivals" NA "0" NA
